"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/26/2024","122","Ozone","Glendora","06-037-0016","AirNow",".","122","35","71","."
"10/27/2024","105","Ozone","Glendora","06-037-0016","AirNow",".","105","57","73","."
"10/28/2024","71","PM10","Lancaster - Fairgrounds","06-037-9035","AirNow",".","41","71","60","."
"10/29/2024","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","40","31","53","."
"10/30/2024","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","44","26","55","."
"10/31/2024","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","50","28","63","."
"11/01/2024","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","49","30","62","."
"11/02/2024","57","PM2.5","Santa Clarita","06-037-6012","AirNow",".","44","20","57","."
"11/03/2024","48","PM2.5","Santa Clarita","06-037-6012","AirNow",".","44","31","48","."
"11/04/2024","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","38","32","57","."
"11/05/2024","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AirNow",".","43","39","55","."
"11/06/2024","64","PM10","Signal Hill (LBSH)","06-037-4009","AirNow",".","41","64","56","."
"11/07/2024","60","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","34","44","60","."
"11/08/2024","60","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","37","36","60","."
"11/09/2024","80","PM2.5","Compton","06-037-1302","AirNow",".","47","35","80","."
"11/10/2024","108","PM2.5","Compton","06-037-1302","AirNow",".","67","41","108","."
"11/11/2024","79","PM2.5","Compton","06-037-1302","AirNow",".","64","40","79","."
"11/12/2024","54","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","44","28","54","."
"11/13/2024","54","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","44","31","54","."
"11/14/2024","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","46","36","66","."
"11/15/2024","53","PM2.5","Santa Clarita","06-037-6012","AirNow",".","40","37","53","."
"11/16/2024","76","PM2.5","Compton","06-037-1302","AirNow",".","36","20","76","."
"11/17/2024","67","PM2.5","Compton","06-037-1302","AirNow",".","38","14","67","."
"11/18/2024","90","PM10","Lancaster - Fairgrounds","06-037-9035","AirNow",".","39","90","60","."
"11/19/2024","71","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","40","30","71","."
"11/20/2024","67","PM2.5","Compton","06-037-1302","AirNow",".","40","31","67","."
"11/21/2024","73","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","43","32","73","."
"11/22/2024","73","PM2.5","Compton","06-037-1302","AirNow",".","48","32","73","."
"11/23/2024","65","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","35","29","65","."
"11/24/2024","49","PM2.5","Santa Clarita","06-037-6012","AirNow",".","37","13","49","."
"11/25/2024","72","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","38","26","72","."
"11/26/2024","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AirNow",".","34","18","56","."
"11/27/2024","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AirNow",".","37","16","51","."
"11/28/2024","62","PM2.5","Compton","06-037-1302","AirNow",".","40","20","62","."
"11/29/2024","56","PM2.5","North Hollywood (NOHO)","06-037-4010","AirNow",".","36","26","56","."
"11/30/2024","53","PM2.5","Compton","06-037-1302","AirNow",".","39","22","53","."
"12/01/2024","69","PM2.5","Compton","06-037-1302","AirNow",".","42","29","69","."
"12/02/2024","78","PM2.5","Signal Hill (LBSH)","06-037-4009","AirNow",".","36","41","78","."
"12/03/2024","78","PM2.5","Los Angeles-North Main Street","06-037-1103","AirNow",".","33","40","78","."
"12/04/2024","106","PM2.5","Los Angeles-North Main Street","06-037-1103","AirNow",".","33","51","106","."
"12/05/2024","125","PM2.5","Los Angeles-North Main Street","06-037-1103","AirNow",".","35","55","125","."
"12/06/2024","96","PM2.5","Compton","06-037-1302","AirNow",".","39","45","96","."
"12/07/2024","91","PM2.5","Compton","06-037-1302","AirNow",".","38","37","91","."
"12/08/2024","87","PM2.5","Compton","06-037-1302","AirNow",".","39","28","87","."
"12/09/2024","94","PM2.5","Los Angeles-North Main Street","06-037-1103","AirNow",".","43","44","94","."
"12/10/2024","82","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","44","58","82","."
"12/11/2024","58","PM2.5","Compton","06-037-1302","AirNow",".","33","45","58","."
"12/12/2024","71","PM2.5","Signal Hill (LBSH)","06-037-4009","AirNow",".","40","50","71","."
"12/13/2024","65","PM2.5","Compton","06-037-1302","AirNow",".","41","31","65","."
"12/14/2024","70","PM2.5","Compton","06-037-1302","AirNow",".","41","31","70","."
"12/15/2024","71","PM2.5","Compton","06-037-1302","AirNow",".","43","26","71","."
"12/16/2024","76","PM2.5","Signal Hill (LBSH)","06-037-4009","AirNow",".","44","50","76","."
"12/17/2024","76","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","40","39","76","."
"12/18/2024","73","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","40","51","73","."
"12/19/2024","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AirNow",".","36","37","62","."
"12/20/2024","89","PM2.5","Los Angeles-North Main Street","06-037-1103","AirNow",".","37","48","89","."
"12/21/2024","85","PM2.5","North Hollywood (NOHO)","06-037-4010","AirNow",".","45","42","85","."
"12/22/2024","98","PM2.5","Glendora","06-037-0016","AirNow",".","36","50","98","."
"12/23/2024","119","PM2.5","North Hollywood (NOHO)","06-037-4010","AirNow",".","36","51","119","."
"12/24/2024","106","PM2.5","Compton","06-037-1302","AirNow",".","44","33","106","."
"12/25/2024","80","PM2.5","Compton","06-037-1302","AirNow",".","39","24","80","."
"12/26/2024","72","PM2.5","Compton","06-037-1302","AirNow",".","43","26","72","."
"12/27/2024","144","PM2.5","Lancaster - Fairgrounds","06-037-9035","AirNow",".","38","62","144","."
"12/28/2024","74","PM2.5","Compton","06-037-1302","AirNow",".","41","32","74","."
"12/29/2024","85","PM2.5","Compton","06-037-1302","AirNow",".","37","34","85","."
"12/30/2024","93","PM2.5","North Hollywood (NOHO)","06-037-4010","AirNow",".","38","34","93","."
"12/31/2024","119","PM2.5","Compton","06-037-1302","AirNow",".","37","53","119","."
