"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/26/2004","108","NO2","Los Angeles-North Main Street","06-037-1103","AQS","14","44","10","38","108"
"10/27/2004","44","PM2.5","Reseda","06-037-1201","AQS","14","44","3","44","42"
"10/28/2004","49","Ozone","LAX Hastings","06-037-5005","AQS","18","49","6","43","38"
"10/29/2004","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","46","11","57","52"
"10/30/2004","70","PM2.5","Burbank","06-037-1002","AQS","23","42","44","70","51"
"10/31/2004","88","PM2.5","Long Beach (North)","06-037-4002","AQS","31","46","11","88","58"
"11/01/2004","59","PM2.5","Long Beach (North)","06-037-4002","AQS","50","42","14","59","55"
"11/02/2004","61","PM2.5","Burbank","06-037-1002","AQS","31","38","16","61","54"
"11/03/2004","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","44","44","19","61","54"
"11/04/2004","53","PM2.5","Long Beach (North)","06-037-4002","AQS","27","43","16","53","43"
"11/05/2004","71","PM2.5","Burbank","06-037-1002","AQS","33","41","41","71","48"
"11/06/2004","66","PM2.5","Long Beach (North)","06-037-4002","AQS","47","44","19","66","50"
"11/07/2004","65","PM2.5","Long Beach (North)","06-037-4002","AQS","33","37","17","65","43"
"11/08/2004","74","PM2.5","Reseda","06-037-1201","AQS","25","48","10","74","47"
"11/09/2004","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","44","15","58","43"
"11/10/2004","68","PM2.5","Long Beach (South)","06-037-4004","AQS","39","45","21","68","50"
"11/11/2004","69","PM2.5","","06-037-1601","AQS","30","43","41","69","47"
"11/12/2004","67","PM2.5","Long Beach (North)","06-037-4002","AQS","33","38","12","67","52"
"11/13/2004","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","25","42","10","68","52"
"11/14/2004","73","PM2.5","Lynwood","06-037-1301","AQS","41","43","15","73","49"
"11/15/2004","61","PM2.5","Long Beach (North)","06-037-4002","AQS","53","38","18","61","60"
"11/16/2004","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","38","31","21","72","65"
"11/17/2004","102","NO2","Long Beach (North)","06-037-4002","AQS","53","32","65","98","102"
"11/18/2004","102","PM2.5","Long Beach (North)","06-037-4002","AQS","49","34","19","102","102"
"11/19/2004","142","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","44","35","23","142","84"
"11/20/2004","97","PM2.5","Reseda","06-037-1201","AQS","19","44","41","97","49"
"11/21/2004","37","Ozone","Glendora","06-037-0016","AQS","13","37","6","27","36"
"11/22/2004","59","PM2.5","Long Beach (North)","06-037-4002","AQS","25","42","12","59","47"
"11/23/2004","78","PM2.5","Burbank","06-037-1002","AQS","27","32","30","78","50"
"11/24/2004","93","PM2.5","Long Beach (South)","06-037-4004","AQS","36","39","19","93","57"
"11/25/2004","120","PM2.5","Long Beach (South)","06-037-4004","AQS","43","41","13","120","67"
"11/26/2004","137","PM2.5","Reseda","06-037-1201","AQS","33","47","16","137","52"
"11/27/2004","95","PM2.5","Azusa","06-037-0002","AQS","30","41","11","95","48"
"11/28/2004","44","Ozone","LAX Hastings","06-037-5005","AQS","13","44","8","23","41"
"11/29/2004","65","PM2.5","Lynwood","06-037-1301","AQS","43","37","52","65","61"
"11/30/2004","71","PM2.5","Long Beach (South)","06-037-4004","AQS","38","29","18","71","52"
"12/01/2004","85","PM2.5","Long Beach (North)","06-037-4002","AQS","39","35","19","85","60"
"12/02/2004","77","PM2.5","","06-037-1601","AQS","41","39","13","77","57"
"12/03/2004","70","PM2.5","Long Beach (South)","06-037-4004","AQS","42","40","15","70","58"
"12/04/2004","89","PM2.5","Long Beach (North)","06-037-4002","AQS","43","36","15","89","55"
"12/05/2004","72","PM2.5","Reseda","06-037-1201","AQS","18","43","27","72","41"
"12/06/2004","79","PM2.5","Long Beach (North)","06-037-4002","AQS","32","32","12","79","44"
"12/07/2004","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","34","30","8","66","48"
"12/08/2004","61","PM2.5","Long Beach (North)","06-037-4002","AQS","27","31","5","61","45"
"12/09/2004","96","PM2.5","Long Beach (North)","06-037-4002","AQS","53","31","7","96","61"
"12/10/2004","71","PM2.5","Long Beach (South)","06-037-4004","AQS","44","24","18","71","55"
"12/11/2004","68","NO2","","06-037-1601","AQS","33","24","33","60","68"
"12/12/2004","96","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","40","34","15","96","49"
"12/13/2004","106","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","33","40","22","106","67"
"12/14/2004","85","NO2","Long Beach (North)","06-037-4002","AQS","54","26","20","81","85"
"12/15/2004","92","PM2.5","Long Beach (North)","06-037-4002","AQS","67","39","20","92","80"
"12/16/2004","99","NO2","Lynwood","06-037-1301","AQS","59","39","19","71","99"
"12/17/2004","90","NO2","LAX Hastings","06-037-5005","AQS","55","37","48","82","90"
"12/18/2004","73","PM2.5","Long Beach (South)","06-037-4004","AQS","51","36","16","73","53"
"12/19/2004","55","PM2.5","Long Beach (South)","06-037-4004","AQS","45","35","17","55","49"
"12/20/2004","77","PM2.5","","06-037-1601","AQS","40","28","22","77","67"
"12/21/2004","81","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","38","21","81","48"
"12/22/2004","91","PM2.5","Long Beach (North)","06-037-4002","AQS","41","39","21","91","56"
"12/23/2004","73","PM2.5","Lynwood","06-037-1301","AQS","50","37","58","73","62"
"12/24/2004","77","PM2.5","Long Beach (North)","06-037-4002","AQS","41","36","21","77","53"
"12/25/2004","116","PM2.5","Long Beach (North)","06-037-4002","AQS","45","31","19","116","46"
"12/26/2004","121","PM2.5","Lynwood","06-037-1301","AQS","32","24","22","121","45"
"12/27/2004","79","PM2.5","Azusa","06-037-0002","AQS","18","34","20","79","38"
"12/28/2004","37","Ozone","LAX Hastings","06-037-5005","AQS","13","37","6","36","36"
"12/29/2004","46","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","26","40","14","46","46"
"12/30/2004","57","PM2.5","Long Beach (North)","06-037-4002","AQS","30","35","6","57","43"
"12/31/2004","60","PM2.5","Long Beach (North)","06-037-4002","AQS","38","37","6","60","38"
