"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/23/2013","94","PM2.5","Glendora","06-037-0016","AQS","8","51","52","94","31"
"10/24/2013","96","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","64","51","96","36"
"10/25/2013","99","PM2.5","Burbank","06-037-1002","AQS","10","61","53","99","67"
"10/26/2013","117","PM2.5","Long Beach (South)","06-037-4004","AQS","17","61","44","117","60"
"10/27/2013","103","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","80","44","103","42"
"10/28/2013","47","PM2.5","Long Beach (South)","06-037-4004","AQS","6","38","40","47","25"
"10/29/2013","53","PM2.5","Long Beach (South)","06-037-4004","AQS","10","41","15","53","29"
"10/30/2013","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","42","21","59","39"
"10/31/2013","65","PM2.5","Long Beach (South)","06-037-4004","AQS","15","47","30","65","52"
"11/01/2013","70","PM2.5","Long Beach (South)","06-037-4004","AQS","22","45","28","70","62"
"11/02/2013","68","PM2.5","Long Beach (South)","06-037-4004","AQS","20","61","23","68","47"
"11/03/2013","84","Ozone","Burbank","06-037-1002","AQS","11","84","26","72","31"
"11/04/2013","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","48","38","61","39"
"11/05/2013","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","43","25","67","58"
"11/06/2013","61","PM2.5","Long Beach (South)","06-037-4004","AQS","15","40","36","61","51"
"11/07/2013","60","NO2","LAX Hastings","06-037-5005","AQS","16","39","32","56","60"
"11/08/2013","66","PM2.5","Burbank","06-037-1002","AQS","24","40","34","66","53"
"11/09/2013","90","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","48","31","90","55"
"11/10/2013","87","PM2.5","Long Beach (South)","06-037-4004","AQS","17","84","31","87","46"
"11/11/2013","83","PM2.5","Long Beach (South)","06-037-4004","AQS","23","51","39","83","70"
"11/12/2013","88","PM2.5","Pico Rivera #2","06-037-1602","AQS","26","31","61","88","81"
"11/13/2013","80","PM2.5","Long Beach (South)","06-037-4004","AQS","27","41","31","80","68"
"11/14/2013","80","NO2","Long Beach (Hudson)","06-037-4006","AQS","19","40","31","65","80"
"11/15/2013","81","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","50","36","81","45"
"11/16/2013","66","PM2.5","Burbank","06-037-1002","AQS","10","46","26","66","35"
"11/17/2013","67","PM2.5","Burbank","06-037-1002","AQS","10","50","24","67","37"
"11/18/2013","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","49","34","69","39"
"11/19/2013","63","PM2.5","Glendora","06-037-0016","AQS","7","44","34","63","35"
"11/20/2013","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","39","30","65","35"
"11/21/2013","46","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","37","10","46","34"
"11/22/2013","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","40","8","53","34"
"11/23/2013","55","PM2.5","Long Beach (South)","06-037-4004","AQS","14","37","11","55","34"
"11/24/2013","67","PM2.5","Long Beach (South)","06-037-4004","AQS","16","41","18","67","34"
"11/25/2013","75","PM2.5","Long Beach (South)","06-037-4004","AQS","18","35","19","75","46"
"11/26/2013","84","PM2.5","Long Beach (South)","06-037-4004","AQS","22","32","30","84","62"
"11/27/2013","77","PM2.5","Long Beach (South)","06-037-4004","AQS","28","34","23","77","63"
"11/28/2013","71","PM2.5","Reseda","06-037-1201","AQS","26","47","21","71","45"
"11/29/2013","82","PM2.5","Burbank","06-037-1002","AQS","22","26","22","82","39"
"11/30/2013","76","PM2.5","Long Beach (South)","06-037-4004","AQS","27","39","21","76","40"
"12/01/2013","66","PM2.5","Long Beach (South)","06-037-4004","AQS","20","38","18","66","41"
"12/02/2013","102","NO2","Pico Rivera #2","06-037-1602","AQS","23","34","25","71","102"
"12/03/2013","69","PM2.5","Long Beach (South)","06-037-4004","AQS","31","40","24","69","47"
"12/04/2013","55","PM2.5","Long Beach (South)","06-037-4004","AQS","14","44","19","55","50"
"12/05/2013","63","PM2.5","Burbank","06-037-1002","AQS","16","44","25","63","48"
"12/06/2013","69","PM2.5","Burbank","06-037-1002","AQS","22","44","29","69","45"
"12/07/2013","65","PM2.5","Long Beach (South)","06-037-4004","AQS","17","37","17","65","41"
"12/08/2013","72","PM2.5","Long Beach (North)","06-037-4002","AQS","20","40","16","72","37"
"12/09/2013","74","PM2.5","Long Beach (South)","06-037-4004","AQS","24","44","22","74","53"
"12/10/2013","61","PM2.5","Long Beach (South)","06-037-4004","AQS","19","41","22","61","52"
"12/11/2013","61","PM2.5","Long Beach (South)","06-037-4004","AQS","19","36","27","61","52"
"12/12/2013","74","PM2.5","Long Beach (South)","06-037-4004","AQS","18","33","35","74","53"
"12/13/2013","103","PM2.5","Long Beach (South)","06-037-4004","AQS","22","33","32","103","49"
"12/14/2013","101","PM2.5","Long Beach (South)","06-037-4004","AQS","31","41","29","101","60"
"12/15/2013","77","PM2.5","Long Beach (South)","06-037-4004","AQS","36","39","22","77","46"
"12/16/2013","58","PM2.5","Long Beach (South)","06-037-4004","AQS","18","38","32","58","54"
"12/17/2013","78","PM2.5","Long Beach (South)","06-037-4004","AQS","23","33","44","78","70"
"12/18/2013","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","33","55","74","51"
"12/19/2013","58","PM2.5","Burbank","06-037-1002","AQS","9","36","16","58","41"
"12/20/2013","68","PM2.5","Long Beach (South)","06-037-4004","AQS","19","34","19","68","42"
"12/21/2013","94","PM2.5","Reseda","06-037-1201","AQS","24","35","26","94","36"
"12/22/2013","117","PM2.5","Long Beach (South)","06-037-4004","AQS","23","33","25","117","49"
"12/23/2013","93","PM2.5","Long Beach (South)","06-037-4004","AQS","28","35","23","93","58"
"12/24/2013","87","PM2.5","Compton","06-037-1302","AQS","19","37","30","87","63"
"12/25/2013","100","PM2.5","Long Beach (South)","06-037-4004","AQS","38","44","15","100","44"
"12/26/2013","71","NO2","Long Beach (Hudson)","06-037-4006","AQS","26","42","25","59","71"
"12/27/2013","65","NO2","Long Beach (Hudson)","06-037-4006","AQS","28","35","30","60","65"
"12/28/2013","68","PM2.5","Long Beach (South)","06-037-4004","AQS","34","31","28","68","48"
"12/29/2013","74","PM2.5","Long Beach (South)","06-037-4004","AQS","19","43","28","74","49"
"12/30/2013","73","PM2.5","Long Beach (South)","06-037-4004","AQS","23","34","36","73","57"
"12/31/2013","96","PM2.5","Burbank","06-037-1002","AQS","39","26","44","96","66"
