"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"11/02/2003","74","PM2.5","Lynwood","06-037-1301","AQS","35","43","10","74","47"
"11/03/2003","62","PM2.5","Long Beach (North)","06-037-4002","AQS","26","34",".","62","47"
"11/04/2003","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","32","37",".","67","52"
"11/05/2003","85","PM2.5","Azusa","06-037-0002","AQS","38","43","46","85","58"
"11/06/2003","90","PM2.5","Long Beach (South)","06-037-4004","AQS","44","43","22","90","74"
"11/07/2003","95","PM2.5","Long Beach (South)","06-037-4004","AQS","39","31","19","95","79"
"11/08/2003","82","PM2.5","","06-037-1601","AQS","38","28","15","82","71"
"11/09/2003","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","26","7","55","41"
"11/10/2003","64","NO2","Long Beach (North)","06-037-4002","AQS","31","33","11","54","64"
"11/11/2003","69","PM2.5","Lynwood","06-037-1301","AQS","44","37","34","69","68"
"11/12/2003","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","36","6","60","47"
"11/13/2003","60","PM2.5","Long Beach (South)","06-037-4004","AQS","27","34","15","60","53"
"11/14/2003","76","PM2.5","Lynwood","06-037-1301","AQS","48","38","17","76","66"
"11/15/2003","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","31","33","7","59","39"
"11/16/2003","58","PM2.5","Long Beach (North)","06-037-4002","AQS","26","38","5","58","38"
"11/17/2003","76","PM2.5","Reseda","06-037-1201","AQS","35","31","26","76","51"
"11/18/2003","111","PM2.5","Long Beach (South)","06-037-4004","AQS","51","32","18","111","72"
"11/19/2003","69","PM2.5","Long Beach (South)","06-037-4004","AQS","50","28","19","69","62"
"11/20/2003","98","PM2.5","Lynwood","06-037-1301","AQS","34","34","19","98","69"
"11/21/2003","88","PM2.5","Azusa","06-037-0002","AQS","17","35","22","88","42"
"11/22/2003","55","PM2.5","Azusa","06-037-0002","AQS","55","44","10","55","52"
"11/23/2003","75","PM2.5","Lynwood","06-037-1301","AQS","66","44","61","75","53"
"11/24/2003","67","PM2.5","Long Beach (South)","06-037-4004","AQS","27","24","24","67","64"
"11/25/2003","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","30","35","19","71","64"
"11/26/2003","96","PM2.5","Lynwood","06-037-1301","AQS","41","35","27","96","60"
"11/27/2003","62","PM2.5","Long Beach (North)","06-037-4002","AQS","28","42","17","62","54"
"11/28/2003","52","PM2.5","Long Beach (North)","06-037-4002","AQS","31","39","20","52","52"
"11/29/2003","78","NO2","Long Beach (North)","06-037-4002","AQS","30","31","39","73","78"
"11/30/2003","97","PM2.5","Long Beach (North)","06-037-4002","AQS","49","31","31","97","77"
"12/01/2003","109","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","47","31","30","109","81"
"12/02/2003","133","PM2.5","","06-037-1601","AQS","42","38","30","133","89"
"12/03/2003","101","NO2","Hawthorne","06-037-5001","AQS","78","38","41","100","101"
"12/04/2003","119","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","64","33","44","119","105"
"12/05/2003","159","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","55","18","71","159","113"
"12/06/2003","155","PM2.5","Azusa","06-037-0002","AQS","51","23","28","155","105"
"12/07/2003","96","PM2.5","Azusa","06-037-0002","AQS","19","35","5","96","48"
"12/08/2003","64","PM2.5","","06-037-1601","AQS","32","39","17","64","54"
"12/09/2003","69","PM2.5","Long Beach (North)","06-037-4002","AQS","47","23","27","69","56"
"12/10/2003","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","52","33","12","67","62"
"12/11/2003","58","PM2.5","Lynwood","06-037-1301","AQS","36","36","31","58","42"
"12/12/2003","70","PM2.5","Long Beach (North)","06-037-4002","AQS","42","22","19","70","54"
"12/13/2003","100","PM2.5","Long Beach (North)","06-037-4002","AQS","48","31","15","100","60"
"12/14/2003","103","PM2.5","Long Beach (North)","06-037-4002","AQS","58","38","11","103","54"
"12/15/2003","65","PM2.5","Long Beach (North)","06-037-4002","AQS","51","36","7","65","53"
"12/16/2003","64","NO2","Burbank","06-037-1002","AQS","53","35","10","56","64"
"12/17/2003","65","NO2","Long Beach (North)","06-037-4002","AQS","42","38","61","64","65"
"12/18/2003","82","PM2.5","Long Beach (South)","06-037-4004","AQS","51","32","31","82","80"
"12/19/2003","105","PM2.5","Long Beach (North)","06-037-4002","AQS","63","19","36","105","90"
"12/20/2003","98","PM2.5","Lynwood","06-037-1301","AQS","62","21","21","98","79"
"12/21/2003","88","PM2.5","Long Beach (North)","06-037-4002","AQS","27","34","12","88","48"
"12/22/2003","71","NO2","Burbank","06-037-1002","AQS","33","35","25","67","71"
"12/23/2003","80","PM2.5","Lynwood","06-037-1301","AQS","56","32","31","80","58"
"12/24/2003","71","PM2.5","Long Beach (North)","06-037-4002","AQS","34","25","7","71","47"
"12/25/2003","45","PM2.5","Azusa","06-037-0002","AQS","10","37","1","45","38"
"12/26/2003","52","PM2.5","Reseda","06-037-1201","AQS","17","37","6","52","49"
"12/27/2003","64","PM2.5","","06-037-1601","AQS","40","38","7","64","46"
"12/28/2003","79","PM2.5","Long Beach (North)","06-037-4002","AQS","44","32","13","79","47"
"12/29/2003","100","PM2.5","Long Beach (North)","06-037-4002","AQS","49","25","47","100","52"
"12/30/2003","73","PM2.5","Long Beach (South)","06-037-4004","AQS","35","32","8","73","56"
"12/31/2003","85","PM2.5","Long Beach (North)","06-037-4002","AQS","45","28","17","85","58"
