"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/29/2002","94","PM2.5","Burbank","06-037-1002","AQS","26","48","51","94","55"
"10/30/2002","79","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","26","46","27","79","61"
"10/31/2002","102","PM2.5","Azusa","06-037-0002","AQS","25","43","33","102","63"
"11/01/2002","118","PM2.5","Azusa","06-037-0002","AQS","36","42","42","118","68"
"11/02/2002","130","PM2.5","Azusa","06-037-0002","AQS","30","58","42","130","63"
"11/03/2002","92","PM2.5","Long Beach (North)","06-037-4002","AQS","44","48","39","92","65"
"11/04/2002","109","PM2.5","Lynwood","06-037-1301","AQS","32","67","47","109","69"
"11/05/2002","153","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","39","42","40","153","105"
"11/06/2002","111","PM2.5","Long Beach (North)","06-037-4002","AQS","59","37","39","111","106"
"11/07/2002","112","PM2.5","","06-037-1601","AQS","35","33","26","112","93"
"11/08/2002","41","NO2","Hawthorne","06-037-5001","AQS","19","21","4","36","41"
"11/09/2002","33","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","33","5","27","28"
"11/10/2002","53","PM2.5","Pasadena","06-037-2005","AQS","20","42","40","53","41"
"11/11/2002","71","CO","Lynwood","06-037-1301","AQS","71","44","10","61","64"
"11/12/2002","72","CO","Lynwood","06-037-1301","AQS","72","32","14","54","56"
"11/13/2002","97","NO2","Long Beach (North)","06-037-4002","AQS","45","27","39","80","97"
"11/14/2002","125","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","58","41","15","125","105"
"11/15/2002","85","NO2","Long Beach (North)","06-037-4002","AQS","68","41","21","68","85"
"11/16/2002","63","PM2.5","Lynwood","06-037-1301","AQS","61","32","44","63","63"
"11/17/2002","94","NO2","Burbank","06-037-1002","AQS","75","45","22","82","94"
"11/18/2002","77","NO2","Long Beach (North)","06-037-4002","AQS","53","43","24","74","77"
"11/19/2002","87","NO2","Lynwood","06-037-1301","AQS","77","38","23","75","87"
"11/20/2002","102","NO2","Long Beach (North)","06-037-4002","AQS","85","39","23","68","102"
"11/21/2002","79","NO2","Burbank","06-037-1002","AQS","55","31","30","61","79"
"11/22/2002","105","NO2","Lynwood","06-037-1301","AQS","84","28","51","103","105"
"11/23/2002","99","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","34","43","19","99","53"
"11/24/2002","132","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","40","44","19","132","63"
"11/25/2002","102","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","36","46","60","102","64"
"11/26/2002","59","PM2.5","Long Beach (North)","06-037-4002","AQS","38","46","52","59","57"
"11/27/2002","105","NO2","Lynwood","06-037-1301","AQS","79","43","22","69","105"
"11/28/2002","88","CO","Lynwood","06-037-1301","AQS","88","44","54","71","70"
"11/29/2002","47","PM2.5","Long Beach (North)","06-037-4002","AQS","18","29","18","47","44"
"11/30/2002","68","NO2","","06-037-1601","AQS","33","32","7","62","68"
"12/01/2002","76","PM2.5","Burbank","06-037-1002","AQS","35","34","10","76","46"
"12/02/2002","71","PM2.5","Long Beach (North)","06-037-4002","AQS","33","36","13","71","56"
"12/03/2002","84","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","35","28","16","84","63"
"12/04/2002","143","PM2.5","Lynwood","06-037-1301","AQS","45","31","60","143","84"
"12/05/2002","116","PM2.5","Long Beach (North)","06-037-4002","AQS","50","31","18","116","83"
"12/06/2002","98","PM2.5","Long Beach (North)","06-037-4002","AQS","76","26","20","98","86"
"12/07/2002","124","PM2.5","Azusa","06-037-0002","AQS","30","37","13","124","53"
"12/08/2002","130","PM2.5","Long Beach (North)","06-037-4002","AQS","41","36","18","130","66"
"12/09/2002","106","PM2.5","Long Beach (North)","06-037-4002","AQS","56","27","23","106","86"
"12/10/2002","114","PM2.5","","06-037-1601","AQS","35","37","46","114","70"
"12/11/2002","91","PM2.5","Long Beach (North)","06-037-4002","AQS","45","36","19","91","88"
"12/12/2002","104","PM2.5","Long Beach (North)","06-037-4002","AQS","77","23","33","104","76"
"12/13/2002","136","PM2.5","Lynwood","06-037-1301","AQS","91","29","26","136","99"
"12/14/2002","123","PM2.5","Long Beach (North)","06-037-4002","AQS","56","30","29","123","97"
"12/15/2002","86","PM2.5","Azusa","06-037-0002","AQS","26","35","13","86","65"
"12/16/2002","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","34","60","66","39"
"12/17/2002","44","NO2","Los Angeles-North Main Street","06-037-1103","AQS","36","35","19","29","44"
"12/18/2002","51","PM2.5","Long Beach (North)","06-037-4002","AQS","35","36","8","51","47"
"12/19/2002","72","PM2.5","Burbank","06-037-1002","AQS","36","34","18","72","51"
"12/20/2002","44","NO2","Long Beach (North)","06-037-4002","AQS","25","38","6","39","44"
"12/21/2002","58","PM2.5","Long Beach (North)","06-037-4002","AQS","28","31","9","58","43"
"12/22/2002","68","PM2.5","","06-037-1601","AQS","24","40","22","68","42"
"12/23/2002","73","PM2.5","Long Beach (North)","06-037-4002","AQS","44","36","15","73","50"
"12/24/2002","95","PM2.5","Long Beach (North)","06-037-4002","AQS","50","29","17","95","53"
"12/25/2002","150","PM2.5","Long Beach (North)","06-037-4002","AQS","54","33","10","150","50"
"12/26/2002","135","PM2.5","Long Beach (North)","06-037-4002","AQS","42","26","17","135","70"
"12/27/2002","92","PM2.5","Long Beach (North)","06-037-4002","AQS","47","26","24","92","60"
"12/28/2002","74","PM2.5","Burbank","06-037-1002","AQS","35","37","23","74","48"
"12/29/2002","42","NO2","Hawthorne","06-037-5001","AQS","16","37","5","36","42"
"12/30/2002","63","PM2.5","Long Beach (North)","06-037-4002","AQS","25","31","13","63","63"
"12/31/2002","82","PM2.5","Lynwood","06-037-1301","AQS","34","33","14","82","56"
