"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/29/2008","95","NO2","Burbank","06-037-1002","AQS","19","64","58","71","95"
"10/30/2008","68","PM2.5","Reseda","06-037-1201","AQS","20","47","52","68","64"
"10/31/2008","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","30","44","61","60"
"11/01/2008","59","PM2.5","Long Beach (South)","06-037-4004","AQS","18","22","34","59","57"
"11/02/2008","49","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","35","26","49","32"
"11/03/2008","54","PM2.5","Santa Clarita","06-037-6012","AQS","7","34","34","54","32"
"11/04/2008","38","NO2","Los Angeles-North Main Street","06-037-1103","AQS","8","37","19","30","38"
"11/05/2008","53","PM2.5","Long Beach (North)","06-037-4002","AQS","20","39","36","53","46"
"11/06/2008","83","NO2","Pico Rivera #2","06-037-1602","AQS","25","36","39","48","83"
"11/07/2008","99","NO2","Pico Rivera #2","06-037-1602","AQS","28","33","44","56","99"
"11/08/2008","63","NO2","Long Beach (North)","06-037-4002","AQS","34","33","40","62","63"
"11/09/2008","37","PM2.5","Santa Clarita","06-037-6012","AQS","8","37","25","37","30"
"11/10/2008","53","PM2.5","Long Beach (North)","06-037-4002","AQS","9","31","37","53","42"
"11/11/2008","63","PM2.5","Long Beach (North)","06-037-4002","AQS","23","31","40","63","58"
"11/12/2008","81","NO2","Azusa","06-037-0002","AQS","27","30","48","72","81"
"11/13/2008","102","NO2","Burbank","06-037-1002","AQS","35","31","62","95","102"
"11/14/2008","106","NO2","Long Beach (North)","06-037-4002","AQS","43","44","56","87","106"
"11/15/2008","112","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","40","44","65","112","94"
"11/16/2008","167","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","36","147","86","167","97"
"11/17/2008","116","PM2.5","Long Beach (South)","06-037-4004","AQS","30","41","58","116","82"
"11/18/2008","93","PM2.5","Long Beach (South)","06-037-4004","AQS","40","36","57","93","88"
"11/19/2008","103","NO2","Los Angeles-North Main Street","06-037-1103","AQS","26","36","56","88","103"
"11/20/2008","106","PM2.5","Pico Rivera #2","06-037-1602","AQS","32","40","63","106","102"
"11/21/2008","108","PM2.5","Long Beach (South)","06-037-4004","AQS","49","43","64","108","101"
"11/22/2008","109","PM2.5","Long Beach (North)","06-037-4002","AQS","44","40","61","109","84"
"11/23/2008","144","PM2.5","Azusa","06-037-0002","AQS","23","43","56","144","47"
"11/24/2008","84","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","29","47","84","71"
"11/25/2008","67","PM2.5","Santa Clarita","06-037-6012","AQS","13","30","41","67","50"
"11/26/2008","55","PM2.5","Santa Clarita","06-037-6012","AQS","9","28","21","55","32"
"11/27/2008","58","PM2.5","Santa Clarita","06-037-6012","AQS","16","30","19","58","35"
"11/28/2008","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","32","29","71","38"
"11/29/2008","91","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","27","38","41","91","57"
"11/30/2008","96","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","38","43","96","61"
"12/01/2008","105","NO2","Los Angeles-North Main Street","06-037-1103","AQS","30","27","52","87","105"
"12/02/2008","153","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","33","32","58","153","64"
"12/03/2008","154","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","30","57","154","74"
"12/04/2008","134","PM2.5","Glendora","06-037-0016","AQS","19","32","54","134","54"
"12/05/2008","93","PM2.5","Long Beach (North)","06-037-4002","AQS","28","35","51","93","62"
"12/06/2008","58","PM2.5","Long Beach (South)","06-037-4004","AQS","31","34","35","58","53"
"12/07/2008","64","PM2.5","Glendora","06-037-0016","AQS","16","37","35","64","42"
"12/08/2008","72","PM2.5","Santa Clarita","06-037-6012","AQS","17","34","33","72","42"
"12/09/2008","60","PM2.5","Glendora","06-037-0016","AQS","24","37","45","60","49"
"12/10/2008","54","PM2.5","Long Beach (North)","06-037-4002","AQS","26","31","44","54","46"
"12/11/2008","73","NO2","Long Beach (North)","06-037-4002","AQS","31","26","44","64","73"
"12/12/2008","78","PM2.5","Long Beach (North)","06-037-4002","AQS","31","28","50","78","56"
"12/13/2008","59","PM2.5","Santa Clarita","06-037-6012","AQS","16","35","28","59","36"
"12/14/2008","51","PM2.5","Reseda","06-037-1201","AQS","10","34","21","51","34"
"12/15/2008","60","NO2","Azusa","06-037-0002","AQS","9","33","15","35","60"
"12/16/2008","61","PM2.5","Long Beach (North)","06-037-4002","AQS","17","33","26","61","41"
"12/17/2008","64","NO2","Pomona","06-037-1701","AQS","20","33","14","42","64"
"12/18/2008","86","NO2","Azusa","06-037-0002","AQS","17","29","24","54","86"
"12/19/2008","73","PM2.5","Long Beach (North)","06-037-4002","AQS","26","38","38","73","49"
"12/20/2008","89","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","25","38","40","89","43"
"12/21/2008","79","PM2.5","Long Beach (South)","06-037-4004","AQS","28","36","29","79","47"
"12/22/2008","78","PM2.5","Long Beach (North)","06-037-4002","AQS","22","36","30","78","39"
"12/23/2008","61","PM2.5","Reseda","06-037-1201","AQS","28","35","25","61","40"
"12/24/2008","62","PM2.5","Santa Clarita","06-037-6012","AQS","16","29","26","62","34"
"12/25/2008","39","PM2.5","Santa Clarita","06-037-6012","AQS","10","36","14","39","31"
"12/26/2008","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","35","19","60","31"
"12/27/2008","63","PM2.5","Long Beach (North)","06-037-4002","AQS","17","33","27","63","38"
"12/28/2008","57","PM2.5","Long Beach (South)","06-037-4004","AQS","20","33","26","57","39"
"12/29/2008","60","PM2.5","Long Beach (South)","06-037-4004","AQS","23","28","33","60","51"
"12/30/2008","74","PM2.5","Long Beach (South)","06-037-4004","AQS","25","28","36","74","58"
"12/31/2008","125","PM2.5","Long Beach (North)","06-037-4002","AQS","32","24","55","125","68"
