"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"11/02/2011","83","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","43","49","83","69"
"11/03/2011","60","PM2.5","Long Beach (North)","06-037-4002","AQS","22","45","35","60","60"
"11/04/2011","53","PM2.5","Reseda","06-037-1201","AQS","7","43","13","53","25"
"11/05/2011","67","PM2.5","Long Beach (North)","06-037-4002","AQS","11","40","20","67","41"
"11/06/2011","71","PM2.5","Reseda","06-037-1201","AQS","14","40","16","71","40"
"11/07/2011","66","PM2.5","Long Beach (North)","06-037-4002","AQS","13","42","20","66","41"
"11/08/2011","77","PM2.5","Long Beach (North)","06-037-4002","AQS","18","34","30","77","47"
"11/09/2011","64","PM2.5","Long Beach (North)","06-037-4002","AQS","15","40","27","64","48"
"11/10/2011","89","NO2","Long Beach (Hudson)","06-037-4006","AQS","24","36","35","63","89"
"11/11/2011","75","PM2.5","Reseda","06-037-1201","AQS","24","36","25","75","55"
"11/12/2011","61","PM2.5","Reseda","06-037-1201","AQS","8","44","14","61","42"
"11/13/2011","66","PM2.5","Reseda","06-037-1201","AQS","14","41","17","66","36"
"11/14/2011","73","PM2.5","Reseda","06-037-1201","AQS","19","41","20","73","42"
"11/15/2011","84","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","39","32","84","40"
"11/16/2011","120","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","39","48","120","62"
"11/17/2011","102","PM2.5","Long Beach (North)","06-037-4002","AQS","28","42","48","102","58"
"11/18/2011","122","PM2.5","Glendora","06-037-0016","AQS","11","38","47","122","44"
"11/19/2011","64","PM2.5","Reseda","06-037-1201","AQS","16","43","19","64","43"
"11/20/2011","71","PM2.5","Reseda","06-037-1201","AQS","11","42","16","71","45"
"11/21/2011","68","PM2.5","Reseda","06-037-1201","AQS","16","34","19","68","38"
"11/22/2011","75","PM2.5","Reseda","06-037-1201","AQS","26","33","28","75","55"
"11/23/2011","88","PM2.5","Reseda","06-037-1201","AQS","31","36","29","88","50"
"11/24/2011","84","PM2.5","Reseda","06-037-1201","AQS","10","44","20","84","35"
"11/25/2011","87","PM2.5","Reseda","06-037-1201","AQS","20","42","31","87","42"
"11/26/2011","82","PM2.5","Long Beach (North)","06-037-4002","AQS","27","42","33","82","49"
"11/27/2011","59","PM2.5","Reseda","06-037-1201","AQS","17","38","16","59","43"
"11/28/2011","66","PM2.5","Reseda","06-037-1201","AQS","30","27","29","66","56"
"11/29/2011","93","PM2.5","Long Beach (North)","06-037-4002","AQS","39","26","52","93","69"
"11/30/2011","89","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","39","39","55","89","61"
"12/01/2011","71","PM10","Burbank","06-037-1002","AQS","9","37","71","61","37"
"12/02/2011","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","37","59","71","48"
"12/03/2011","63","PM2.5","Reseda","06-037-1201","AQS","16","42","40","63","46"
"12/04/2011","77","PM2.5","Long Beach (North)","06-037-4002","AQS","31","38","38","77","47"
"12/05/2011","72","PM2.5","Burbank","06-037-1002","AQS","20","39","39","72","47"
"12/06/2011","71","PM2.5","Burbank","06-037-1002","AQS","25","37","32","71","52"
"12/07/2011","66","PM2.5","Burbank","06-037-1002","AQS","23","30","31","66","53"
"12/08/2011","85","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","32","27","41","85","58"
"12/09/2011","99","PM2.5","Long Beach (North)","06-037-4002","AQS","35","27","50","99","73"
"12/10/2011","92","PM2.5","Long Beach (North)","06-037-4002","AQS","35","32","44","92","56"
"12/11/2011","92","PM2.5","Reseda","06-037-1201","AQS","24","40","33","92","45"
"12/12/2011","71","PM2.5","Reseda","06-037-1201","AQS","10","28","15","71","40"
"12/13/2011","61","PM2.5","Reseda","06-037-1201","AQS","11","35","15","61","42"
"12/14/2011","82","PM2.5","Reseda","06-037-1201","AQS","16","32","27","82","47"
"12/15/2011","93","PM2.5","Long Beach (North)","06-037-4002","AQS","27","45","37","93","47"
"12/16/2011","73","NO2","Compton","06-037-1302","AQS","30","43","26","72","73"
"12/17/2011","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","25","43","27","67","52"
"12/18/2011","76","PM2.5","Long Beach (North)","06-037-4002","AQS","17","42","26","76","42"
"12/19/2011","79","PM2.5","Reseda","06-037-1201","AQS","23","35","25","79","50"
"12/20/2011","82","PM2.5","Burbank","06-037-1002","AQS","28","34","33","82","51"
"12/21/2011","84","PM2.5","Long Beach (North)","06-037-4002","AQS","33","25","36","84","52"
"12/22/2011","69","PM2.5","Long Beach (North)","06-037-4002","AQS","25","40","31","69","51"
"12/23/2011","72","PM2.5","Compton","06-037-1302","AQS","27","35","36","72","49"
"12/24/2011","105","PM2.5","Long Beach (South)","06-037-4004","AQS","42","36","38","105","65"
"12/25/2011","117","PM2.5","Long Beach (South)","06-037-4004","AQS","53","38","43","117","43"
"12/26/2011","100","PM2.5","Compton","06-037-1302","AQS","31","32","31","100","52"
"12/27/2011","100","PM2.5","Burbank","06-037-1002","AQS","41","31","49","100","65"
"12/28/2011","86","PM2.5","Long Beach (North)","06-037-4002","AQS","30","31","41","86","64"
"12/29/2011","106","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","35","30","49","106","68"
"12/30/2011","150","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","27","36","40","150","97"
"12/31/2011","156","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","27","36","45","156","89"
