"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/24/2016","71","PM2.5","Reseda","06-037-1201","AQS","8","33","19","71","42"
"10/25/2016","65","PM2.5","Reseda","06-037-1201","AQS","10","43","25","65","40"
"10/26/2016","65","PM2.5","Reseda","06-037-1201","AQS","11","44","31","65","47"
"10/27/2016","67","PM2.5","Reseda","06-037-1201","AQS","13","42","45","67","66"
"10/28/2016","55","PM2.5","Reseda","06-037-1201","AQS","10","28","24","55","45"
"10/29/2016","57","PM2.5","Reseda","06-037-1201","AQS","10","30","15","57","36"
"10/30/2016","60","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","27","13","60","27"
"10/31/2016","57","PM2.5","Reseda","06-037-1201","AQS","7","37","14","57","41"
"11/01/2016","63","PM2.5","Reseda","06-037-1201","AQS","8","39","24","63","33"
"11/02/2016","66","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","44","33","61","66"
"11/03/2016","80","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","28","43","43","65","80"
"11/04/2016","71","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","24","37","25","71","58"
"11/05/2016","80","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","61","26","80","50"
"11/06/2016","83","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","58","28","83","36"
"11/07/2016","84","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","48","31","84","64"
"11/08/2016","95","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","24","47","52","75","95"
"11/09/2016","65","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","25","44","23","63","65"
"11/10/2016","72","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","16","44","30","62","72"
"11/11/2016","68","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","24","46","27","66","68"
"11/12/2016","70","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","19","46","35","70","52"
"11/13/2016","74","Ozone","West Los Angeles","06-037-0113","AQS","19","74","28","65","48"
"11/14/2016","73","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","25","58","49","72","73"
"11/15/2016","87","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","19","50","38","87","61"
"11/16/2016","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","46","54","77","42"
"11/17/2016","74","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","44","31","68","74"
"11/18/2016","57","PM2.5","Reseda","06-037-1201","AQS","16","36","22","57","54"
"11/19/2016","72","PM2.5","Reseda","06-037-1201","AQS","23","40","24","72","48"
"11/20/2016","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","19","36","27","66","37"
"11/21/2016","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","36","11","57","42"
"11/22/2016","59","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","38","15","59","52"
"11/23/2016","74","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","39","22","74","53"
"11/24/2016","68","PM2.5","Long Beach (South)","06-037-4004","AQS","13","42","19","68","46"
"11/25/2016","82","PM2.5","Reseda","06-037-1201","AQS","18","38","21","82","43"
"11/26/2016","88","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","27","41","22","88","41"
"11/27/2016","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","39","11","56","32"
"11/28/2016","64","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","38","17","64","41"
"11/29/2016","61","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","37","20","61","51"
"11/30/2016","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","16","32","20","63","51"
"12/01/2016","72","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","34","19","72","50"
"12/02/2016","69","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","24","44","50","69","57"
"12/03/2016","71","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","33","41","21","71","55"
"12/04/2016","90","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","41","36","19","90","48"
"12/05/2016","83","PM2.5","Reseda","06-037-1201","AQS","26","37","28","83","44"
"12/06/2016","70","PM2.5","Santa Clarita","06-037-6012","AQS","17","41","32","70","50"
"12/07/2016","77","PM2.5","Reseda","06-037-1201","AQS","19","37","31","77","56"
"12/08/2016","74","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","25","37","38","74","55"
"12/09/2016","80","PM2.5","Glendora","06-037-0016","AQS","16","27","43","80","47"
"12/10/2016","116","PM2.5","Reseda","06-037-1201","AQS","13","26","38","116","35"
"12/11/2016","97","PM2.5","Santa Clarita","06-037-6012","AQS","8","28","36","97","28"
"12/12/2016","85","PM2.5","Reseda","06-037-1201","AQS","10","35","26","85","40"
"12/13/2016","96","PM2.5","Glendora","06-037-0016","AQS","10","31","48","96","46"
"12/14/2016","135","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","28","55","135","63"
"12/15/2016","106","PM2.5","Reseda","06-037-1201","AQS","19","25","40","106","58"
"12/16/2016","39","Ozone","LAX Hastings","06-037-5005","AQS","8","39","18","37","26"
"12/17/2016","61","PM2.5","Reseda","06-037-1201","AQS","16","39","9","61","37"
"12/18/2016","64","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","28","44","13","64","43"
"12/19/2016","70","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","35","44","13","63","70"
"12/20/2016","77","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","17","40","61","54","77"
"12/21/2016","63","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","16","33","20","54","63"
"12/22/2016","56","PM2.5","Reseda","06-037-1201","AQS","13","32","11","56","43"
"12/23/2016","66","PM2.5","Reseda","06-037-1201","AQS","15","36","11","66","39"
"12/24/2016","54","PM2.5","Reseda","06-037-1201","AQS","8","40","6","54","25"
"12/25/2016","78","PM2.5","Reseda","06-037-1201","AQS","17","36","7","78","34"
"12/26/2016","68","PM2.5","Compton","06-037-1302","AQS","19","37","22","68","42"
"12/27/2016","54","PM2.5","Long Beach (South)","06-037-4004","AQS","17","37","12","54","50"
"12/28/2016","64","PM2.5","Long Beach (South)","06-037-4004","AQS","16","35","19","64","57"
"12/29/2016","60","PM2.5","Reseda","06-037-1201","AQS","16","35","21","60","60"
"12/30/2016","56","PM2.5","Reseda","06-037-1201","AQS","18","34","17","56","48"
"12/31/2016","66","PM2.5","Reseda","06-037-1201","AQS","10","34","15","66","28"
