"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"11/01/2014","58","PM2.5","Reseda","06-037-1201","AQS","7","44","8","58","26"
"11/02/2014","95","NO2","Long Beach (Hudson)","06-037-4006","AQS","9","44","11","63","95"
"11/03/2014","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","41","16","56","46"
"11/04/2014","64","NO2","LAX Hastings","06-037-5005","AQS","19","44","18","57","64"
"11/05/2014","86","NO2","LAX Hastings","06-037-5005","AQS","25","38","12","75","86"
"11/06/2014","78","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","36","19","78","55"
"11/07/2014","60","PM2.5","Reseda","06-037-1201","AQS","19","47","34","60","57"
"11/08/2014","82","NO2","Long Beach (Hudson)","06-037-4006","AQS","30","49","19","76","82"
"11/09/2014","97","Ozone","Santa Clarita","06-037-6012","AQS","20","97","35","81","45"
"11/10/2014","90","PM2.5","Reseda","06-037-1201","AQS","7","54","41","90","31"
"11/11/2014","66","PM2.5","Reseda","06-037-1201","AQS","7","42","21","66","32"
"11/12/2014","58","PM2.5","Glendora","06-037-0016","AQS","6","43","22","58","37"
"11/13/2014","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","40","32","64","40"
"11/14/2014","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","42","30","72","34"
"11/15/2014","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","44","26","68","30"
"11/16/2014","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","48","30","68","43"
"11/17/2014","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","43","17","51","49"
"11/18/2014","53","PM2.5","Long Beach (South)","06-037-4004","AQS","18","33","19","53","47"
"11/19/2014","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","43","33","61","45"
"11/20/2014","62","PM2.5","Reseda","06-037-1201","AQS","14","38","25","62","46"
"11/21/2014","55","PM2.5","Glendora","06-037-0016","AQS","11","39","20","55","39"
"11/22/2014","63","PM10","Lancaster-Division Street","06-037-9033","AQS","17","37","63","57","39"
"11/23/2014","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","43","19","60","46"
"11/24/2014","67","NO2","Long Beach (Hudson)","06-037-4006","AQS","23","42","22","53","67"
"11/25/2014","54","NO2","Long Beach (Hudson)","06-037-4006","AQS","24","36","36","52","54"
"11/26/2014","87","NO2","Long Beach (Hudson)","06-037-4006","AQS","30","36","33","75","87"
"11/27/2014","62","PM2.5","Long Beach (South)","06-037-4004","AQS","27","44","25","62","47"
"11/28/2014","92","PM2.5","Compton","06-037-1302","AQS","42","42","24","92","48"
"11/29/2014","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","32","54","21","72","42"
"11/30/2014","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","38","12","59","25"
"12/01/2014","95","PM2.5","Pasadena","06-037-2005","AQS","19","26","26","95","39"
"12/02/2014","103","NO2","Long Beach (Hudson)","06-037-4006","AQS","19","23","8","52","103"
"12/03/2014","39","PM2.5","Glendora","06-037-0016","AQS","8","19","9","39","25"
"12/04/2014","55","PM2.5","Glendora","06-037-0016","AQS","9","34","19","55","27"
"12/05/2014","74","PM2.5","Long Beach (South)","06-037-4004","AQS","18","27","30","74","44"
"12/06/2014","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","34","28","71","35"
"12/07/2014","62","PM2.5","Long Beach (South)","06-037-4004","AQS","18","36","23","62","34"
"12/08/2014","59","PM2.5","Long Beach (South)","06-037-4004","AQS","14","35","16","59","57"
"12/09/2014","67","PM2.5","Long Beach (South)","06-037-4004","AQS","22","39","16","67","48"
"12/10/2014","91","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","28","24","91","50"
"12/11/2014","87","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","42","29","87","34"
"12/12/2014","44","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","44","8","44","34"
"12/13/2014","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","40","15","63","32"
"12/14/2014","66","PM2.5","Long Beach (North)","06-037-4002","AQS","18","39","11","66","34"
"12/15/2014","74","PM2.5","Long Beach (South)","06-037-4004","AQS","26","31","13","74","42"
"12/16/2014","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","22","16","66","39"
"12/17/2014","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","37","8","53","39"
"12/18/2014","75","PM2.5","Reseda","06-037-1201","AQS","19","32","16","75","38"
"12/19/2014","74","PM2.5","Reseda","06-037-1201","AQS","25","30","36","74","47"
"12/20/2014","89","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","33","29","89","37"
"12/21/2014","114","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","33","25","114","39"
"12/22/2014","103","PM2.5","Long Beach (South)","06-037-4004","AQS","28","31","16","103","56"
"12/23/2014","74","PM2.5","Long Beach (South)","06-037-4004","AQS","28","34","29","74","66"
"12/24/2014","69","PM2.5","Reseda","06-037-1201","AQS","28","36","12","69","43"
"12/25/2014","52","PM2.5","Pico Rivera #2","06-037-1602","AQS","14","43","18","52","30"
"12/26/2014","52","PM2.5","Long Beach (South)","06-037-4004","AQS","28","39","8","52","41"
"12/27/2014","58","PM2.5","Long Beach (South)","06-037-4004","AQS","19","41","11","58","37"
"12/28/2014","83","PM2.5","Reseda","06-037-1201","AQS","24","37","16","83","40"
"12/29/2014","98","PM2.5","Reseda","06-037-1201","AQS","22","36","16","98","42"
"12/30/2014","75","PM2.5","Reseda","06-037-1201","AQS","19","41","23","75","43"
"12/31/2014","90","PM2.5","Compton","06-037-1302","AQS","16","40","33","90","42"
