"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"11/01/2020","87","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","14","87","37","80","54"
"11/02/2020","84","Ozone","Reseda","06-037-1201","AQS","15","84","45","80","50"
"11/03/2020","114","PM2.5","Compton","06-037-1302","AQS","10","90","42","114","56"
"11/04/2020","95","PM2.5","Long Beach (South)","06-037-4004","AQS","20","87","59","95","70"
"11/05/2020","78","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","22","36","55","78","60"
"11/06/2020","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","43","60","61","42"
"11/07/2020","52","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","5","44","14","52","24"
"11/08/2020","57","PM2.5","Pico Rivera #2","06-037-1602","AQS","7","42","16","57","26"
"11/09/2020","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","40","14","57","35"
"11/10/2020","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","40","20","63","40"
"11/11/2020","70","PM2.5","Compton","06-037-1302","AQS","17","40","29","70","44"
"11/12/2020","83","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","50","31","83","53"
"11/13/2020","78","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","44","32","78","49"
"11/14/2020","81","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","13","46","26","81","42"
"11/15/2020","87","PM2.5","Compton","06-037-1302","AQS","27","46","23","87","42"
"11/16/2020","62","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","19","44","31","60","62"
"11/17/2020","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","44","42","72","54"
"11/18/2020","68","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","14","36","29","68","47"
"11/19/2020","65","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","9","40","22","65","39"
"11/20/2020","88","PM2.5","Pico Rivera #2","06-037-1602","AQS","17","41","34","88","65"
"11/21/2020","95","PM2.5","Compton","06-037-1302","AQS","23","41","30","95","51"
"11/22/2020","103","PM2.5","Compton","06-037-1302","AQS","28","49","24","103","41"
"11/23/2020","87","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","14","39","43","87","37"
"11/24/2020","77","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","11","43","32","77","55"
"11/25/2020","81","PM2.5","Compton","06-037-1302","AQS","18","47","38","81","61"
"11/26/2020","84","PM2.5","Compton","06-037-1302","AQS","17","46","33","84","38"
"11/27/2020","86","PM2.5","Compton","06-037-1302","AQS","20","38","34","86","49"
"11/28/2020","69","PM2.5","Compton","06-037-1302","AQS","22","39","28","69","42"
"11/29/2020","70","PM2.5","Long Beach (South)","06-037-4004","AQS","24","42","37","70","39"
"11/30/2020","79","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","23","38","33","74","79"
"12/01/2020","83","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","26","38","35","83","74"
"12/02/2020","94","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","25","46","30","94","72"
"12/03/2020","109","PM2.5","Long Beach (South)","06-037-4004","AQS","27","44","29","109","85"
"12/04/2020","74","PM2.5","Compton","06-037-1302","AQS","27","42","38","74","71"
"12/05/2020","108","PM2.5","Compton","06-037-1302","AQS","31","39","42","108","68"
"12/06/2020","109","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","26","44","44","109","48"
"12/07/2020","93","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","27","43","42","93","81"
"12/08/2020","85","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","28","42","33","65","85"
"12/09/2020","68","PM2.5","Long Beach (South)","06-037-4004","AQS","20","40","49","68","67"
"12/10/2020","72","PM2.5","Compton","06-037-1302","AQS","13","38","44","72","50"
"12/11/2020","83","PM2.5","Compton","06-037-1302","AQS","19","41","36","83","50"
"12/12/2020","97","PM2.5","Compton","06-037-1302","AQS","24","39","37","97","36"
"12/13/2020","76","PM2.5","Long Beach (South)","06-037-4004","AQS","19","44","25","76","33"
"12/14/2020","55","PM2.5","Pico Rivera #2","06-037-1602","AQS","8","39","23","55","46"
"12/15/2020","88","PM2.5","Compton","06-037-1302","AQS","16","40","25","88","60"
"12/16/2020","72","PM2.5","Long Beach (South)","06-037-4004","AQS","19","35","34","72","65"
"12/17/2020","79","PM2.5","Compton","06-037-1302","AQS","24","40","39","79","53"
"12/18/2020","90","PM2.5","Compton","06-037-1302","AQS","23","41","22","90","51"
"12/19/2020","84","PM2.5","Compton","06-037-1302","AQS","32","38","28","84","48"
"12/20/2020","85","PM2.5","Compton","06-037-1302","AQS","23","43","31","85","46"
"12/21/2020","65","PM2.5","Compton","06-037-1302","AQS","30","39","45","65","60"
"12/22/2020","77","PM2.5","Compton","06-037-1302","AQS","18","36","25","77","49"
"12/23/2020","95","PM2.5","Compton","06-037-1302","AQS","20","43","47","95","71"
"12/24/2020","71","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","18","35","28","71","53"
"12/25/2020","79","PM2.5","Compton","06-037-1302","AQS","15","37","21","79","36"
"12/26/2020","116","PM2.5","Compton","06-037-1302","AQS","28","36","17","116","37"
"12/27/2020","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","36","21","71","25"
"12/28/2020","57","PM2.5","Compton","06-037-1302","AQS","6","34","8","57","41"
"12/29/2020","68","PM2.5","Compton","06-037-1302","AQS","20","39","17","68","51"
"12/30/2020","79","PM2.5","Compton","06-037-1302","AQS","25","42","18","79","57"
"12/31/2020","120","PM2.5","Compton","06-037-1302","AQS","28","37","14","120","54"
