"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/24/2021","55","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","7","43","16","55","20"
"10/25/2021","53","PM2.5","Glendora","06-037-0016","AQS","5","34","13","53","42"
"10/26/2021","60","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","37","14","60","50"
"10/27/2021","66","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","44","19","63","66"
"10/28/2021","81","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","64","17","66","81"
"10/29/2021","63","PM2.5","Compton","06-037-1302","AQS","19","45","24","63","52"
"10/30/2021","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","47","23","77","34"
"10/31/2021","81","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","6","42","25","81","32"
"11/01/2021","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","30","30","77","47"
"11/02/2021","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","28","25","71","36"
"11/03/2021","80","PM2.5","Compton","06-037-1302","AQS","13","39","31","80","53"
"11/04/2021","104","PM2.5","Compton","06-037-1302","AQS","10","46","39","104","55"
"11/05/2021","123","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","50","41","123","53"
"11/06/2021","158","PM2.5","Pico Rivera #2","06-037-1602","AQS","9","80","60","158","36"
"11/07/2021","149","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","64","54","149","38"
"11/08/2021","93","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","8","46","37","93","50"
"11/09/2021","68","PM2.5","Glendora","06-037-0016","AQS","8","43","30","68","55"
"11/10/2021","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","42","28","77","65"
"11/11/2021","75","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","24","44","21","75","74"
"11/12/2021","89","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","33","44","32","75","89"
"11/13/2021","63","PM2.5","Compton","06-037-1302","AQS","25","51","26","63","52"
"11/14/2021","85","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","30","77","21","85","54"
"11/15/2021","85","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","47","25","77","85"
"11/16/2021","93","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","36","35","93","46"
"11/17/2021","87","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","37","33","87","55"
"11/18/2021","94","PM2.5","Azusa","06-037-0002","AQS","14","35","51","94","58"
"11/19/2021","121","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","33","40","121","51"
"11/20/2021","146","PM2.5","Compton","06-037-1302","AQS","13","41","46","146","42"
"11/21/2021","82","PM2.5","Compton","06-037-1302","AQS","18","39","25","82","50"
"11/22/2021","67","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","36","32","54","67"
"11/23/2021","55","PM2.5","Compton","06-037-1302","AQS","13","32","24","55","53"
"11/24/2021","64","PM2.5","Compton","06-037-1302","AQS","11","41","34","64","55"
"11/25/2021","74","PM2.5","Compton","06-037-1302","AQS","19","43","21","74","49"
"11/26/2021","65","PM2.5","Compton","06-037-1302","AQS","16","40","22","65","51"
"11/27/2021","82","PM2.5","Compton","06-037-1302","AQS","23","39","35","82","49"
"11/28/2021","82","PM2.5","Compton","06-037-1302","AQS","25","47","32","82","47"
"11/29/2021","86","PM2.5","Compton","06-037-1302","AQS","26","36","38","86","72"
"11/30/2021","111","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","29","63","111","77"
"12/01/2021","125","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","36","37","125","74"
"12/02/2021","124","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","38","49","124","63"
"12/03/2021","155","PM2.5","Pico Rivera #2","06-037-1602","AQS","10","33","53","155","53"
"12/04/2021","134","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","39","54","134","40"
"12/05/2021","130","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","35","51","130","45"
"12/06/2021","133","PM2.5","Pico Rivera #2","06-037-1602","AQS","24","37","53","133","53"
"12/07/2021","90","PM2.5","Santa Clarita","06-037-6012","AQS","9","36","33","90","49"
"12/08/2021","78","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","17","37","30","78","57"
"12/09/2021","72","PM2.5","Long Beach (North)","06-037-4002","AQS","6","38","16","72","54"
"12/10/2021","63","PM2.5","Compton","06-037-1302","AQS","18","33","12","63","55"
"12/11/2021","69","PM2.5","Compton","06-037-1302","AQS","22","33","19","69","42"
"12/12/2021","89","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","24","35","31","89","38"
"12/13/2021","69","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","16","39","20","69","38"
"12/14/2021","51","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","38","5","37","51"
"12/15/2021","65","PM2.5","Compton","06-037-1302","AQS","16","34","10","65","56"
"12/16/2021","67","PM2.5","Long Beach (South)","06-037-4004","AQS","20","31","17","67","46"
"12/17/2021","71","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","35","12","71","51"
"12/18/2021","77","PM2.5","Compton","06-037-1302","AQS","24","35","27","77","44"
"12/19/2021","97","PM2.5","Compton","06-037-1302","AQS","27","32","21","97","39"
"12/20/2021","120","PM2.5","Compton","06-037-1302","AQS","34","28","28","120","71"
"12/21/2021","93","PM2.5","Compton","06-037-1302","AQS","20","27","31","93","82"
"12/22/2021","95","PM2.5","Compton","06-037-1302","AQS","28","27","28","95","78"
"12/23/2021","59","PM2.5","Compton","06-037-1302","AQS","14","31","6","59","43"
"12/24/2021","61","PM2.5","Compton","06-037-1302","AQS","10","38","11","61","29"
"12/25/2021","64","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","13","38","9","64","24"
"12/26/2021","54","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","8","37","6","54","28"
"12/27/2021","64","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","14","35","8","64","42"
"12/28/2021","54","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","8","37","11","54","49"
"12/29/2021","52","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","11","35","7","52","39"
"12/30/2021","42","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","32","6","38","42"
"12/31/2021","82","PM2.5","Compton","06-037-1302","AQS","9","32","10","82","38"
